review_id,product_id,title,author,rating,content,timestamp,profile_id,is_verified,helpful_count,product_attributes,brand_standardized,review_char_count,review_word_count,rating_bucket,is_beats
R2W2XN52WGT97C,B0D4SX9RC6,5.0 out of 5 stars HUGE audio punch in a small package - just what you expect from Beats!,Brett,5.0,"Beats has long been popular for producing audio products - headphones, earbuds, speakers and so on - with great sound that are loud and pack a punch in the form of ""boosted"" bass notes. In that case, this new Pill wireless speaker is more of the same great recipe. In a fairly compact form factor you get a Bluetooth speaker (it can connect with any Bluetooth device though the documentation is focused rightfully on what most people will do - either Apple or Android phones) that gets VERY loud with VERY rich/boosted bass. The audio is also clear for things like spoken word, so that's a positive overall.Outside of that, the Pill is water resistant (not waterproof, so don't drop it in the pool or leave it out in a thunderstorm, but it's okay - probably - if it gets splashed a bit or drizzled on somewhat - meaning that it's great for outdoor parties given the volume) and has solid battery life. I do like that it can act as a portable battery bank, charging phones if you need to. It's not the primary function, but it's nice to see manufactures add value-added extra functionality that doesn't require any extra accessories or things to carry along. The Pill appears to be very well-built and should prove quite durable. As an added bonus, all the packaging is recyclable - kudos to Beats on that!So if you like your music loud and bass heavy, then this is the wireless speaker for you. If that's the case, give it a try today!","Reviewed in the United States June 30, 2024",AGN7FGMJLQ4WZBWMAZMMJYJOFPSQ,0,0,Color: Matte BlackStyle: PillPattern: Without AppleCare+,Beats by Dre,1435,260,High (4–5),True
RH5XTQ13T4DZ9,B0D4SX9RC6,5.0 out of 5 stars Beats is BACK!,Justin,5.0,"Look, don't tell Dr. Dre this but I really wanted a new Beats Pill as my dedicated shower speaker. Just something I can set on the shelf by the shower and jam out to without worrying about it getting wet. I misplaced my old one years ago and I always liked the pill shaped form factor.Fast forward to 2024, and we have a brand new Beats Pill that is redesigned from the old model. You still get the pill shape, but now there's some nice updates like the lossless type C listening, improved bass drivers and larger battery capacity...about of days worth of Beats now!The packaging and design are definitely exquisite...it is an Apple product, and it shows in the design and style. There's support for both Apple and Android too which is nice.Sound quality is superb as expected too. Sharp highs and nice thick, booming bass. It definitely leans to a heavier bass sound, which is fine as the end result is still really balanced and crisp.The verdict? A triumphant return for the Beats Pill 🔥","Reviewed in the United States July 28, 2024",AGUNDWUBZ43QVKTJIDCCLWKVJZGA,0,0,Color: Matte BlackStyle: PillPattern: Without AppleCare+,Beats by Dre,989,177,High (4–5),True
R2H42JDX6Y37E,B0D4SX9RC6,5.0 out of 5 stars Best beats pill ever !,B,5.0,If you’re in need of a new lightweight portable speaker that’s compatible with iOS and Android this is the one for you.,"Reviewed in the United States June 30, 2024",AFNLS7O6IJVQTC4QVORI4QIHSAEA,0,1,Color: Statement RedStyle: PillPattern: Without AppleCare+,Beats by Dre,119,22,High (4–5),True
R3PQFUOLSJBHRB,B099TJGJ91,5.0 out of 5 stars Bose quality,Tenkiller,5.0,"Bose has been one of the gold standard in sound for decades. So it’s not surprising that they pack a lot of quality into this little speaker. For one thing, holds a charge a long time! And it announces each time it’s turned on how much charge is left. No guessing. The sound quality is really decent for the size of the speaker. It can get very, very loud, if that’s your thing. It has a bass booster that I usually leave on. I appreciate that it is water resistant as I take this into the bathroom, the kitchen, camping, etc. It paired readily with my iPhone. There are some other features I haven’t played with yet, like doing my Teams meetings with it using the onboard mic, but I suspect it will be fine. If you are looking for a reasonably small Bluetooth speaker with a big sound without breaking the bank, give it a try.","Reviewed in the United States August 4, 2024",AG4KHYIUPQPNTJR7JU5GD7DGV7QQ,1,0,Color: Green,Bose,827,157,High (4–5),False
R2MLVPMTCERUY,B099TJGJ91,5.0 out of 5 stars Best small portable bose speaker ever!,Lauren Burke,5.0,This is our 4th Bose speaker that we've purchased. I bought this one to replace my Bose soundlink color 2 speaker that stopped working after a few years. I'm so glad I purchased it! It has waaaaaay better sound quality than the soundlink color 2 model! I was ecstatic when I plugged it in and heard how awesome the bass is and the volume level it goes up to is great! I'm excited to take it to the beach and the pool! I just received it in the mail today and wanted to let others know how great it sounds. Hopefully it lasts awhile! Buy it! You'll love it! I just ordered a hard case for it to keep the charging cord with it and to protect it when I pack it in my beach bag and suitcase when traveling. I love the stone blue color. I highly recommend this Bose flex speaker!!!!,"Reviewed in the United States July 21, 2024",AH6PAONOIJTCWDHJBZNAVNICK7UQ,1,0,Color: Stone Blue,Bose,777,153,High (4–5),False
R363RRXDDAFSL1,B099TJGJ91,"5.0 out of 5 stars Amazing Bose speakers in looks, easy to use, and an awesome sound!",Chris,5.0,"I LOVE these Bose speakers! I got two so I could do stereo sound. It has a “party” setting also. I have a wraparound porch so it stretches the sound out nicely! I like the rubber cover because I use them outside a lot! It was easy to pair it to my phone and to pair up the second speaker. Just follow the instructions provided! This was a great investment because I’m all about music 🎶 and good sound. I even listen to my podcasts using them. You can adjust the speakers either by the controls on the speaker or by your phone, which is really convenient! Even if I’m talking on the phone and want the conversation heard, it can come across the speaker! The USB/C charger cord comes with it. It charges very quickly! I like when you turn it on it tells you what the battery level is at and where it is paired to. These are the best little speakers with a huge sound that I have ever had! But then….it’s a BOSE!!!! The loop on the side makes it possible to hang the speaker easily too. That’s especially helpful outside on the porch where I have a number of hooks for hanging plants! I don’t have to worry about its stability, although it has a nice balance of weight to it just to sit it on a railing! If you like what I described, you will want to own one or more! It’s worth it!!!","Reviewed in the United States July 2, 2024",AG5JIIHBPOPFMX2ZVVWDWOPO4OMQ,1,15,Color: Stone Blue,Bose,1281,250,High (4–5),False
RM8XKNWXW2JYF,B099TJGJ91,5.0 out of 5 stars BOSE for the WIN!!!,Onile Stacey,5.0,"This Bose speaker does not disappoint! The sound is crisp and clear, and I love the bass levels; when that bass kicks in, it becomes a full-on party! The color is perfect, as it fits all of my periwinkle/lavender color schemes. I had no problem connecting my phone and my MacBook Air to the Bose app. I did have to go into my settings and change the output to the Bose speaker, but other than that, the connection is flawless!I recommend this speaker to anyone who wants superb sound on the go or stationary. Oh, and it holds a charge for quite some time. I love how it lets me know how much charge I have remaining and which device it connects to when I turn it on.This is a fun product and also use it for my massage work it really is a handy tool as well.","Reviewed in the United States July 16, 2024",AFDJQE4XDMVCR3MMLC2F3YAMJ5FQ,1,1,Color: Chilled Lilac,Bose,758,148,High (4–5),False
R1RC8B8SAHAJGQ,B099TJGJ91,4.0 out of 5 stars Bose girl here...,C-Line,4.0,"I’ve been purchasing Bose products for about 25yrs. Their products are usually well made, durable, sturdy, efficient and unbreakable (based on how you care for your products). I purchased this little gem and didn’t open it until a week later. Used it for 2 hours, put it back in the storage case that I purchased (because we must care for our Bose products properly)LOL. Went to use it today (3 days later) and the battery is at 30%. The battery 🪫 life on this speaker SUCKS!!!! Bose needs to upgrade or do something about this speakers battery life. Other than that, it’s a great speaker with great output (to my liking).","Reviewed in the United States August 4, 2024",AGPIOFYEAQFGLB7IRE3EXGB6Z3CA,1,1,Color: Chilled Lilac,Bose,622,111,High (4–5),False
RJS5OJZTUADXL,B099TJGJ91,5.0 out of 5 stars Bose never disappoints!,Dee,5.0,"I have been a Bose fan for quite sometime! The sound quality, range and performance are great! I connect it to my phone where I listen to music, live events and podcasts! I jumped at the chance when it went on sale during Prime! The fact that it has a hook for portability is great.","Reviewed in the United States August 3, 2024",AEFEWW7MGLG452MILUQHZV3SJMWA,1,0,Color: White Smoke,Bose,282,55,High (4–5),False
R1N3FUL4C0AV4T,B099TJGJ91,4.0 out of 5 stars 6always loved Bose products,Joyce Trawick,4.0,7/3/24 My Bose Sound link speaker was delivered today!! Just in time for the 4th of July picnics and outdoor music. I owned a Bose Soundlink I for years unfortunately it was locked in a hot car for 3 door before I realized I had left it there and it played a short whiel and died. I just got this one and the sound is even better!! It's a compact size and I chose the dark green color( something different from my white one) I listen to a lot of Biblical recordings and through the speaker it gives it a fantastic voice and musical entertainment. The price seems reasonable compared to other potable speakers and I am putting o n the list for possible Xmas gifts.,"Reviewed in the United States July 4, 2024",AE7Z2L3KR5TQYFLXUB5HNUQATTPA,1,1,Color: Green,Bose,663,126,High (4–5),False
R293ZXMMJOFKV4,B099TJGJ91,5.0 out of 5 stars The sound of Bose,Florence Campbell,5.0,I bought this speaker to use in my home. The great thing about it is that it’s blue toothed to my phone. The sound is very clear in a small places. I’m glad I made this purchase.,"Reviewed in the United States August 3, 2024",AEOQSEHUYNW3VUOG35PNSEE3LIGA,1,0,Color: Stone Blue,Bose,178,37,High (4–5),False
R1J9HE7WRB1YJG,B099TJGJ91,5.0 out of 5 stars I know that Bose products are known for quality and fidelity,Loanshark,5.0,"I know the reputation of Bose products, but quite frankly wasn't expecting this to be as good as it really is for the low price. It is solidly built and the sound and fidelity are truely amazing.","Reviewed in the United States August 5, 2024",AGPDKKWLFNWSCBHYTW6DP2KTRJFA,1,0,Color: Black,Bose,195,37,High (4–5),False
R4LIZKCM7JWPT,B099TJGJ91,5.0 out of 5 stars Nothing like a Bose.,Paul S,5.0,"I've had other bluetooth speakers that were pretty good, but my wife always has positive comments when someone has a Bose speaker playing. AND SHE'S RIGHT!!!! I don't say that very often, but this speaker is excellent. When I play it, then stop and play my other bluetooth speaker, there's really no comparison. The Bose has significantly better base, and extremely clear tones. You can just feel it in the weight of the item. It's solid. There's no going back! We love it.","Reviewed in the United States July 14, 2024",AFCLVNWB32KMDULLKSV7CZDKGN7Q,1,2,Color: Stone Blue,Bose,473,83,High (4–5),False
R16WQ5AHX01IGV,B099TJGJ91,5.0 out of 5 stars Bose sound link !,Linda M.,5.0,Bose quality knocks it out of the park again. I love the new color and sounds great when linked to my other one I have.,"Reviewed in the United States August 7, 2024",AEQODI77VVKH2CW6GKBOYKV75SJQ,1,0,Color: White Smoke,Bose,119,25,High (4–5),False
R3KG5GUYYO1EL2,B099TJGJ91,5.0 out of 5 stars Bose is quality,Steve,5.0,"Bose is a special product and always has been. Well built, fit and finish is second to none and most important, that fantastic Bose sound.","Reviewed in the United States July 20, 2024",AF5I7TVBLUTN4MXID6R7TKRV2EGA,1,0,Color: Black,Bose,138,25,High (4–5),False
RHFIIKLEZYX8F,B099TJGJ91,5.0 out of 5 stars Bose speaker,Amazon Customer,5.0,This is a great speaker! Small and compact give out great quality sound. I like the ambient sound worth the money folks.,"Reviewed in the United States August 3, 2024",AGOUYZHXJ2VEK3VPGZCKWLHDIX5A,1,0,Color: Stone Blue,Bose,120,22,High (4–5),False
R294Q4QN96UURC,B0CXL4FQBK,5.0 out of 5 stars Magnificent Comeback by Sony with the ULT Field 1,Lu,5.0,"Wow, Sony! What a magnificent comeback. This is the best-sounding speaker I've encountered at this size and price. The hourglass shape is great for palming it. Initially, I didn't think I'd like the strap, but I love how tight it is—making it a perfect handle. The speaker can seamlessly stand or sit facing you or directly up to disperse the sound evenly. Doing a Hz test next to one of my Charge 5’s, it easily competes. I did these tests on my mattress to better feel the vibration of each unit. The Sony produced noticeably more vibration than the Charge 5, which blew my mind. Supposedly designed to compete with the Flip 6, it's, in my opinion, better than my Charge 5. Whatever Sony’s engineers are doing, they hit a home run. The clarity is wild, the bass response is wild, and the ULT button sounds like it’s unleashing the Iron Giant, and I’m here for that. Most speakers don't appear on my “connected devices” widget, but this one does. After listening for the last 4 hours at about 50% volume with ULT turned on, I only lost 20% of the battery. Bluetooth connection is swift, taking about 3 seconds from pressing the power button to streaming audio from your connected device. I purchased the orange ULT Field 1. Normally, I go for neutral colors like white, gray, or black, but this orange really pops and looks sweet. It comes with a short 12” Sony-branded USB-A to USB-C charging cable. Sony, you should hook us up with 3-foot cables. Sony has truly outdone themselves with the ULT Field 1. The combination of design, performance, and features makes it a standout speaker in its category. Highly recommended!","Reviewed in the United States May 28, 2024",AHILCRCS3JLKYKQ7KQEFRTO6ZMYA,1,1,Color: Orange,Sony,1623,286,High (4–5),False
R3SWOS1Q15L0AD,B0CXL4FQBK,5.0 out of 5 stars Great Sound! Blows JBL and Bose away!,Johnny Utah,5.0,Went in to a local store and compared to JBL and Bose and Sony blew them away. Sony ULT 1 is awesome and I'll explain why.Bass is still extremely strong but does not drown out the highs and for the first time I hear a mid range. The sound is just so much better compared to JBL. JBL has always sounded hollow to me like I was missing half the sound. Now I realize it's just a small speaker but Sony made me realize I have been missing something. If you want great sound quality Sony does it best. The design is killer I currently have it on my island in the kitchen and it's super easy to connect with my iPhone. Most of all no light show pretty straight forward which I like when I go camping and the beach. I'm definitely going to get the bigger version ULT7 for the pool but wanted to test this one first. Great job Sony!,"Reviewed in the United States May 29, 2024",AEGZUT4R42DV62UZWZPAX33EGXWA,1,2,Color: Black,JBL,824,163,High (4–5),False
R11FHX5DE0JU8C,B0CXL4FQBK,5.0 out of 5 stars The Sony speaker was bigger than he expected. It was awesome 🤩!!!,Teresa,5.0,My son was very excited and pleased with the product. He uses it in his room daily and in the shower.,"Reviewed in the United States August 4, 2024",AGIMZ2ZTSRR5QYTXGZ2SO4X2I6VQ,1,0,Color: Black,Sony,101,21,High (4–5),False
R2LQW3UWGQ0ITJ,B0CXL4FQBK,5.0 out of 5 stars Replacing old Sony with a New Sony,Darrell,5.0,"I owned an old SRS-X55 which resembled a black brick but had great sound. It finally became a brick and needed to be replaced. This latest Bluetooth speaker ULT 1 is fantastic! It has a 3 band eq, not great but very functional using an app on my phone! The volume control works better than the control on my mini iPad it’s paired with. It’s smaller but the sound is every bit as good as the larger brick it replaced. Five stars!","Reviewed in the United States June 25, 2024",AGGDYW5YBIYCI45DUYB4C26WOZAA,1,0,Color: Forest Gray,Sony,428,82,High (4–5),False
R1E1C4PK0VX11O,B0CXL4FQBK,5.0 out of 5 stars Exelente Parlante De Sony.,Crédulo,5.0,"1. Pequeño, Compacto, Potente, Excelente sonido.2. Bien empacado para su transporte internacional. Llega rápido y sin problemas durante su transporte.","Reviewed in the United States July 10, 2024",AFLUKK55WL4AZJFK743KT6UOCDUQ,1,0,Color: Black,Sony,150,20,High (4–5),False
R2RTO70RXS619F,B0CXL4FQBK,5.0 out of 5 stars Better than JBL charge 5,"Good phone, it was renewed but in new condition -and it  really like it is. Only, so sad that I got it without original box. From other side, in the box with phone was good charger, that’ s so pleasure! Thanks!",5.0,Really better than JBL in all aspects!,"Reviewed in the United States July 10, 2024",AFYKZHOIESINVUO7YQQ5QN52ZUMA,1,0,Color: Forest Gray,JBL,38,7,High (4–5),False
R28JGKKU12WSLW,B0CXL4FQBK,5.0 out of 5 stars Love Sony !,Ronaldwilliams,5.0,This speaker is what You would Expect Sony to be made with Quality I love it Looking forward to upgradeing again in a few years I will Admit it’s a little different Without the lights but it’s ok it Makes up foreign in sound quality love the String to carry it great job Sony,"Reviewed in the United States May 28, 2024",AGC55WSFJ7O7W3BVRCT4F4WU7N5Q,1,0,Color: Orange,Sony,275,54,High (4–5),False
R3VJ6HBM3KLRK8,B0CXL4FQBK,4.0 out of 5 stars Sony ULT Field 1 Portable Bluetooth Speaker,MC,4.0,"First I'd like to say that this speaker has very nice appeal. It looks very nice sitting in an office, or even just on a shelf. The small design, is very well made. You can tell the difference right away when you first pick up this speaker, that it is not cheaply made (not that I would expect nothing less form Sony, or any other vendor of this caliber), and the design aspects are on point; to be beautiful and functional at the same time, with much attention to detail of the design.The thing that I wasn't impressed with is the sound. I think this speaker works well at low volumes. If you intend to listen to your music alone or in an office setting, then this may work for you, but don't engage in any high expectations from this speaker.As I mentioned earlier, if you set it on a low volume the sound is really not that bad. I would recommend turning on the ULT button, and never turning it off again for the life of the speaker. This gives it a much fuller sound at low volumes, and if you close your eyes and listen, then you just might hear a hint of bass coming through.If your mischievous, and you do decide to turn the volume up more than half way, then you wil begin to NOT enjoy the tinny sound coming from the speaker, as the clarity immediately fades away.","Reviewed in the United States June 1, 2024",AFEGGRZ2KH5OZPE5ESYHC2Y4USTA,0,3,Color: Off White,Sony,1273,243,High (4–5),False
R14TDMYNDRULVM,B0CXL4FQBK,5.0 out of 5 stars Sony ULT Field 1 Bluetooth Speaker,M. Hill,5.0,"Featuring enhanced bass this Bluetooth speaker is compact and has noticeable weight for its size which gives it a quality feel. It arrives with a one foot long USB A to USB C charging cable and while it may be operated manually as a standard Bluetooth speaker it may also be controlled by the Sony Music Center app which to fully utilize all the features requires at least a second speaker. A small reference guide is included but a UPC code is provided on the underside of the box lid for an online version of a more detailed manual.For a Bluetooth speaker where portability is the point the sound is surprising good--clear and precise although at higher volumes reproduction is somewhat tinny. The bass boost adds depth which seems all the more necessary in an outdoor setting where acoustics are non-existent. Overall at this price point the speaker has an excellent sound and a solid build. If interested operation details follow.On arrival I plugged it into a USB A charging port during which a small orange LED light located below the power button was illuminated and when fully charged the light went out. After gently pressing the power button a small green light and a small blue light are illuminated. If familiar with Bluetooth pairing the operation is straightforward and if not information is available in the manual. Ready to listen to music I manually connected the speaker to my iPhone music library.The touch control panel at the top of the speaker includes a power, Bluetooth, play/pause, volume minus & plus along with the ULT bass boost control. A water resistant trap door at the back of speaker covers a USB C port for charging. There is a built-in omnidirectional microphone to use during phone calls. The location is not obvious but it is approximately an inch to the right of the control panel and an inch below.Battery life is stated to be 12 hours at level 25 volume which is approximately 50 percent and at full volume 3 hours. The ends on the speaker have a rubberized bumper which should offer some shock protection if dropped. The IP67 rating means it is dustproof and water resistant in up to 3 feet of water for a maximum of 30 minutes. It has a simple removable woven strap for transporting the device.","Reviewed in the United States May 15, 2024",AHCFDFVAK4QZPXXF35WGU3MVFVDA,0,1,Color: Black,Sony,2236,391,High (4–5),False
R1NSAHUWCH6IF5,B0CXL4FQBK,5.0 out of 5 stars The Quality You Expect from Sony,David Lowe,5.0,"There are a handful of names that are instantly recognizable in the world of electronics and Sony is one of them. Whatever consumer electronics you buy, whether a TV, stereo or whatever, if it has the Sony label on it, you expect it to be good. That is part of the brand.This speaker delivers the quality you'd expect from Sony. I have a number of bluetooth speakers and some are just ok. This Sony speaker has great sound and isn't too big or bulky.It has a nice rope-like handle for carrying.It connects easily via bluetooth and feels durable. The quality of the speaker seems excellent.It has a ton of extra features which I have not tested. Honestly, I don't often pair multiple speakers or use my speakers for phone calls, but it's nice to know this speaker has those features if you need them.For me, bluetooth speakers need to have good sound and be mobile, as I often take them on the go. This speaker delivers on both fronts. You can certainly pay less for a no-name speaker that gives ok sound and features. But this speaker is very reasonably priced and as I stated, with the Sony brand, you pretty much already know the quality is going to be good. It is.","Reviewed in the United States June 20, 2024",AGFIFOWHQ5ICDULACEUY5RXBYZJA,0,0,Color: Forest Gray,Sony,1167,213,High (4–5),False
R56KT9EISSAXC,B0CXL4FQBK,5.0 out of 5 stars Can't go wrong with sony.,Bewildered.,5.0,"I've own, owned and have worn out Sony products out. This One is no exception. It looks and feels like Sony quality. Great sound quality and a even better battery life. One of the best speakers I have and one of my favorites.","Reviewed in the United States July 5, 2024",AG2CYCERX6XU6ZHGZVDZRKLWAYJA,0,0,Color: Orange,Sony,225,43,High (4–5),False
R2XVVN292SUS4B,B0CVFM97GD,5.0 out of 5 stars Better than my Bose,Alan P.,5.0,"I have a Bose SoundLink Max portable speaker. This speaker is not only more portable, but is also heads over heels, in sound, BY FAR... at less than half the price.It is also decently durable. I haven't tested the water-proofness, because I generally don't put speakers in water, on purpose. I can say, though, that it really does seem that it can stand up to dropping IN WATER.. I emphasize the water part, because I have dropped it, and am grateful for the rubberized parts. Also, better than my Bose, is the fact that the charging port seems very waterproof.I haven't downloaded the app, yet, but I like it, without it.","Reviewed in the United States August 3, 2024",AGNPJO52UMINO4QBIZMV5XDSHPBA,0,1,Color: Black,Bose,622,111,High (4–5),False
RDTO8N7Q9Q9RS,B08NLCW9WY,5.0 out of 5 stars Jbl is a great design and sound,New Jersey girl,5.0,"Well made, easy to link, fantastic sound. This is the best portability outstanding performance. Battery life plays all day on 102.9 wmgk","Reviewed in the United States June 19, 2024",AFANXRGDPKXJYTGIIVAIEAYXRWIQ,1,1,Color: Camo,JBL,136,22,High (4–5),False
RCJ34595J09P5,B08NLCW9WY,5.0 out of 5 stars Another great JBL PRODUCT,187fl,5.0,Amazing sound and build quality. Very happy with the speaker and pairs up well with other compatible speakers for an even better experience.,"Reviewed in the United States July 21, 2024",AHLO3PHATMHAJHKR2R6BUZQPDSGA,1,0,Color: Black,JBL,140,23,High (4–5),False
RQFBP5FLUL6PV,B08NLCW9WY,"5.0 out of 5 stars NO NEED FOR A DENTIST?---(JBL blue""tooth"" Speaker=no problemo)",bill neumeister,5.0,"WORKS SOUNDS WONDERFUL.!!! INDIVIDUAL VOLUME ADJUSTMENT MEANS ""SET UP and LISTEN"".NEED NEW SOUNDS NOW? THE INTERNET IS BUSTLING WITH OPPOR-""TUNE""-ITIES!An built in EQ is Not neccesary but next time MAYBE will look for one.THANK YOU Mr. ""JBL""--FOR THAT LONG LIFE BATTERY. AndHEDDY LAMARR FOR BLUETOOTH TECHNOLOGY.Famous Actress known for her World War II contributations.","Reviewed in the United States June 17, 2024",AGQ6HSHBFN2FEEUD2FOZTMMQRL3A,1,2,Color: Black,JBL,370,54,High (4–5),False
R3SNJW7G1VSDH4,B08NLCW9WY,4.0 out of 5 stars Very sounds JBL 😃,jaime azucena,4.0,I like all JBL speaker Xtreme 3 powerful sound shipping very fast packaging very safe .,"Reviewed in the United States June 12, 2024",AFHAQ2IPXWPNBLYH4G4J72DTUNKQ,1,0,Color: Black,JBL,87,16,High (4–5),False
R3O7791D92KTA,B08NLCW9WY,5.0 out of 5 stars I probably made jbl 100 sales,Amazon Customer,5.0,I took this speaker on vacation with me and had it in the ocean jamming. Everyone was like it floats and it's waterproof. I'm getting one of those.,"Reviewed in the United States June 5, 2024",AFSMFYQ4DTH5ZEYB5FYXJMBULCEQ,1,0,Color: Black,JBL,147,28,High (4–5),False
R2ACS82V4I26LY,B08NLCW9WY,4.0 out of 5 stars Classic JBL speaker with a bit of weight,M,4.0,"Clear sound, but a bit heavy","Reviewed in the United States May 13, 2024",AF4QX73Z7OTRQDCK37RQQMCB74AA,1,0,Color: Black,JBL,28,6,High (4–5),False
R13X66Q2UYYUKJ,B08NLCW9WY,5.0 out of 5 stars Jbl Extreme 3 is a good speaker - I prefer the sound quality of a pair of JBL flip-6’s,GCHarder,5.0,"The JBL Extreme 3 is a high quality, stereo portable speaker. But I tested it against my pair of JBL flip 6 speakers, and to my ear, the quality of two flip-6’s in stereo mode was superior to a single Extreme 3. The extreme three can be played louder, and it’s waterproof, so if you want to use it outdoors or in a very large room, it might be the better choice. but indoors, in an average size room, a pair of flip 6’s in stereo mode produces a sound quality that is truly fantastic. You can place each small flip 6 speaker exactly where you want it to get the best stereo sound, and the quality of the sound is better than that of the Extreme 3. For either the 3 or the 6’s, the JBL speaker app gives you a great sound equalizer control to manage trouble, base, and mid range, as well as volume, and with the push of a button, you can switch The right left position of the stereo output. Alternatively, you can use a single speaker without using the app. just turn on your cell phone or computer’s Bluetooth, push the Bluetooth button on the top of the speaker, and you’re all set. Both the extreme three, and the flip six are better than any of the other Bluetooth speakers I’ve tried.","Reviewed in the United States January 9, 2023",AEKURZCMMSIFU2SBH2GJJD4VNNMQ,1,10,Color: Blue,JBL,1188,228,High (4–5),False
R2ZUFXKJ04V5XV,B08NLCW9WY,5.0 out of 5 stars Much better sound quality than JBL Flip 5,asdf,5.0,"Sound quality:Compared to the JBL Flip 5, highs are more detailed and male voices sound more natural. A single Xtreme 3 sounds much better than a pair of Flip 5 speakers in stereo. It sounds about the same as a Sonos Play:1Partyboost and app:It's easy to join multiple Xtreme 3 and Flip 5s in mono without using the appTo start a partyboost session, press the ♾ button on one speaker. The oval around the power and Bluetooth indicator will light up. Press the ♾ button on additional speakers to add them to the session, they will play a rising or falling tone to indicate success or failure. Additional speakers don't need to be paired with the same Bluetooth source device to join a sessionAs far as I know stereo mode is only accessible in the JBL connect app, which is slow and terribleCharging and USB C:The speaker comes with a surprisingly compact 60 watt USB-PD power supplyThe speaker has a charge out port, external devices can charge from either the USB A or USB C port. From my testing, charge out is limited to 5V/1AFrom my testing, it looks like the speaker can take power input at 5V/1.5A (7W) and at 20V/3A (60W), but in USB-PD mode it requires at least a 60 W chargerThe speaker charges at 7 watts from a good quality USB type A charger with an A-to-C cableThe speaker charges at the same rate from a Qualcomm Quick Charge 3.0 charger, indicating it doesn't support QC3.0I wasn't able to charge the speaker from an Anker 30 or 45 watt USB-PD supply, the chargers went into overcurrent protection and shut downI was able to charge the speaker from a 65W Lenovo laptop power supply indicating it does support third party USB-PD chargers as long as they can supply 60 wattsNew logo design:I was put off by photos of the new branding with the huge ""JBL"" on the front of the speaker, but in real life I find it's subtler than the old red square branding","Reviewed in the United States December 2, 2020",AHU6GWHZV7Q7QHVINWRY377LGVVA,1,131,Color: Black,JBL,1864,338,High (4–5),False
REHMSSNY9ENKE,B08NLCW9WY,5.0 out of 5 stars JBL BLUETOOTH SPEAKER,Yva A.,5.0,Loved it and still due,"Reviewed in the United States April 13, 2024",AE54LKAU6RPBJD42AXQ3FQBKARBA,1,0,Color: Black,JBL,22,5,High (4–5),False
R301CVSSXHTCSV,B08X4YMTPM,5.0 out of 5 stars JBL Speaker,Randall,5.0,Good quality sounds. Works very well.,"Reviewed in the United States July 21, 2024",AHNPR3QYPST7GETQCLSA3D6LLJAQ,1,0,Color: Black,JBL,37,6,High (4–5),False
R21DSJ5KLJ37YM,B08VL5S148,5.0 out of 5 stars Bose,Sharyn,5.0,Portable Bose speaker. Great performance. Easy connectivity. Beat deal ever for prime members.,"Reviewed in the United States July 17, 2024",AG2RDHIEYEQGCVZ3KLOSUMU3UWJQ,1,0,Color: Black,Bose,94,13,High (4–5),False
RU12KEL7VJV4N,B08VL5S148,5.0 out of 5 stars It's BOSE! It absolutely sounds like BOSE!,Sunshine&FreshAir,5.0,"This is the sound that grabs you off the sidewalk and pulls you into an electronic store. What was that sound? Bose, of course. I LOVE music and I've had other speakers I appreciate, but BOSE brings the joy. When I use this Bose speaker, I create my own music/world bubble. Whatever mood I want to create -- relaxation, energetic, dance, dream -- this speaker supports it. I live in a crowded city with competing noises trying to intrude on my world. No need to fuss. I just turn on my Bose and set my auditory boundaries. It's peace!Oh, yeah, it's small and light enough to easily carry around. The charge lasts hours and hours and it recharges superfast. So, in case you can't tell, I love it and highly recommend it.","Reviewed in the United States July 10, 2024",AFOVGDSHDMKV54BJVRNOKLRI6QHA,1,2,Color: Silver,Bose,719,132,High (4–5),False
R1TRPLFZN95MOC,B08VL5S148,5.0 out of 5 stars Bose,Sandy,5.0,This product has a clear sound with great bass.,"Reviewed in the United States June 24, 2024",AF2PWZJAZFA55BHZAGQOK55P7SXA,1,1,Color: Black,Bose,47,9,High (4–5),False
R2WIQF1IK9GCMG,B08VL5S148,5.0 out of 5 stars LOOK no further! An investment in this Bose product fills all needs!,Greg Deahl,5.0,"Looking for substantial sound & heartfelt music to bringback your feelings for oan old song or childhood memories? To let you test your deep ranges right up to your high notes, this speaker paired with your fav muisic or pandora chanels can GET you singing again? Even singing privately as most of us 50s 60s folks preferl. Bose model can produce crystal highs, deep dramatic base, and perfect midrange where most of us sing anyway. Boy have I been looking--if you have too, let me SAVE you all that time which you can put toward enjoying how your heart feels high simply on muisic. I saved for this--it IS an investmentf, yet it's a handsome piece and with your music you may end up, like me, smiling, singing & laughing! Truly a wonderful compact piece that even hangs. Make the investment--smiles and singing is priceless💗","Reviewed in the United States March 21, 2024",AHG6PCBCJBM4ISWHPAZ423OMFCRQ,1,3,Color: Black,Bose,825,145,High (4–5),False
